,Applicant_Gender,Owned_Car,Owned_Realty,Total_Children,Total_Income,Income_Type,Education_Type,Family_Status,Housing_Type,Owned_Mobile_Phone,Owned_Work_Phone,Owned_Phone,Owned_Email,Job_Title,Total_Family_Members,Applicant_Age,Years_of_Working,Total_Bad_Debt,Total_Good_Debt
1210,1,1,1,0,337500,0,4,1,1,1,0,0,0,14,2,41,4,0,13
1211,1,1,1,0,337500,0,4,1,1,1,0,0,0,14,2,41,4,0,30
1212,1,1,1,0,337500,0,4,1,1,1,0,0,0,14,2,41,4,0,6
1213,1,1,1,0,337500,0,4,1,1,1,0,0,0,14,2,41,4,0,44
1214,1,1,1,0,202500,4,4,1,1,1,0,0,1,8,2,32,3,0,7
1215,1,1,1,0,202500,4,4,1,1,1,0,0,1,8,2,32,3,3,24
1216,0,0,0,0,256500,0,1,1,1,1,0,0,1,5,2,31,8,0,8
1217,0,0,0,0,256500,0,1,1,1,1,0,0,1,5,2,31,8,0,8
1218,0,0,0,0,256500,0,1,1,1,1,0,0,1,5,2,31,8,0,39
1219,0,0,0,0,256500,0,1,1,1,1,0,0,1,5,2,31,8,0,8
1220,0,0,0,0,256500,0,1,1,1,1,0,0,1,5,2,31,8,0,8
1221,0,0,0,0,256500,0,1,1,1,1,0,0,1,5,2,31,8,0,8
1222,0,0,1,1,135000,0,4,1,1,1,0,0,0,17,3,38,8,0,28
1223,1,1,1,0,126000,4,1,1,1,1,0,0,1,14,2,50,10,0,15
1224,1,1,1,0,126000,4,1,1,1,1,0,0,1,14,2,50,10,0,24
1225,1,1,1,0,126000,4,1,1,1,1,0,0,1,14,2,50,10,0,15
1226,0,0,1,0,67500,4,4,2,2,1,1,0,0,14,1,37,3,0,4
1227,0,0,1,0,67500,4,4,2,2,1,1,0,0,14,1,37,3,0,8
1228,1,1,1,0,225000,0,4,3,1,1,0,0,0,4,1,50,5,1,33
1229,1,1,0,1,270000,4,2,1,1,1,0,0,0,10,3,42,10,0,26
1230,1,1,0,1,270000,4,2,1,1,1,0,0,0,10,3,42,10,0,26
1231,0,0,1,0,121500,0,1,3,4,1,1,0,0,14,1,31,11,0,11
1232,0,0,1,0,121500,0,1,3,4,1,1,0,0,14,1,31,11,0,27
1233,0,0,1,0,121500,0,1,3,4,1,1,0,0,14,1,31,11,0,17
1234,0,0,1,0,90000,4,4,1,1,1,0,0,0,11,2,55,1,1,29
1235,0,0,1,0,90000,4,4,1,1,1,0,0,0,11,2,55,1,1,24
1236,0,0,1,0,90000,4,4,1,1,1,0,0,0,11,2,55,1,1,31
1237,0,0,1,0,90000,4,4,1,1,1,0,0,0,11,2,55,1,0,29
1238,0,0,1,0,90000,4,4,1,1,1,0,0,0,11,2,55,1,1,21
1239,0,0,1,0,90000,4,4,1,1,1,0,0,0,11,2,55,1,1,29
1240,0,0,1,0,90000,4,4,1,1,1,0,0,0,11,2,55,1,0,6
1241,0,0,1,0,90000,4,4,1,1,1,0,0,0,11,2,55,1,1,24
1242,0,0,1,0,90000,4,4,1,1,1,0,0,0,11,2,55,1,1,28
1243,0,0,1,0,90000,4,4,1,1,1,0,0,0,11,2,55,1,0,29
1244,0,0,1,0,90000,4,4,1,1,1,0,0,0,11,2,55,1,1,29
1245,0,1,1,0,157500,4,4,1,1,1,0,0,1,14,2,30,6,0,42
1246,0,1,1,0,157500,4,4,1,1,1,0,0,1,14,2,30,6,0,35
1247,0,1,1,0,157500,4,4,1,1,1,0,0,1,14,2,30,6,0,37
1248,0,1,1,0,157500,4,4,1,1,1,0,0,1,14,2,30,6,0,37
1249,0,1,1,0,157500,4,4,1,1,1,0,0,1,14,2,30,6,0,39
1250,0,1,1,0,157500,4,4,1,1,1,0,0,1,14,2,30,6,0,46
1251,0,1,1,0,157500,4,4,1,1,1,0,0,1,14,2,30,6,0,37
1252,0,1,1,0,157500,4,4,1,1,1,0,0,1,14,2,30,6,0,33
1253,0,1,1,0,157500,4,4,1,1,1,0,0,1,14,2,30,6,1,29
1254,0,1,1,0,157500,4,4,1,1,1,0,0,1,14,2,30,6,0,36
1255,0,1,1,0,135000,4,4,1,1,1,0,1,1,14,2,33,1,2,47
1256,0,1,1,0,135000,4,4,1,1,1,0,1,1,14,2,33,1,0,37
1257,0,1,1,0,135000,4,4,1,1,1,0,1,1,14,2,33,1,0,17
1258,0,1,1,0,135000,4,4,1,1,1,0,1,1,14,2,33,1,0,17
1259,0,1,1,0,135000,4,4,1,1,1,0,1,1,14,2,33,1,0,10
1260,1,1,1,2,99000,2,4,1,5,1,0,0,0,4,4,46,9,0,11
1261,1,1,1,2,99000,2,4,1,5,1,0,0,0,4,4,46,9,0,20
1262,1,1,1,2,99000,2,4,1,5,1,0,0,0,4,4,46,9,0,41
1263,1,1,1,2,99000,2,4,1,5,1,0,0,0,4,4,46,9,0,26
1264,1,1,1,2,99000,2,4,1,5,1,0,0,0,4,4,46,9,0,32
1265,1,1,1,2,99000,2,4,1,5,1,0,0,0,4,4,46,9,0,39
1266,0,0,1,0,292500,4,4,0,1,1,0,0,1,14,2,46,3,0,44
1267,0,0,1,0,292500,4,4,0,1,1,0,0,1,14,2,46,3,0,16
1268,1,1,1,2,697500,0,1,2,1,1,0,0,0,14,3,39,15,0,8
1269,1,1,1,2,697500,0,1,2,1,1,0,0,0,14,3,39,15,0,4
1270,0,0,1,0,135000,0,4,1,1,1,0,0,0,14,2,51,15,0,15
1271,0,0,1,0,135000,0,4,1,1,1,0,0,0,14,2,51,15,0,15
1272,0,0,1,0,135000,0,4,1,1,1,0,0,0,14,2,51,15,2,13
1273,0,0,1,0,202500,0,4,1,2,1,0,0,0,8,2,52,3,0,16
1274,0,0,1,0,202500,0,4,1,2,1,0,0,0,8,2,52,3,0,28
1275,0,0,1,0,202500,0,4,1,2,1,0,0,0,8,2,52,3,0,16
1276,0,0,1,0,202500,0,4,1,2,1,0,0,0,8,2,52,3,0,2
1277,0,0,1,0,202500,0,4,1,2,1,0,0,0,8,2,52,3,0,5
1278,1,0,1,0,135000,4,4,3,1,1,0,0,0,8,1,35,15,0,19
1279,1,0,1,0,135000,4,4,3,1,1,0,0,0,8,1,35,15,4,24
1280,1,1,1,1,112500,4,4,1,1,1,0,0,0,4,3,47,1,1,25
1281,1,1,1,1,112500,4,4,1,1,1,0,0,0,4,3,47,1,0,8
1282,1,1,1,1,112500,4,4,1,1,1,0,0,0,4,3,47,1,0,14
1283,1,1,1,1,112500,4,4,1,1,1,0,0,0,4,3,47,1,1,31
1284,0,0,1,0,202500,4,4,4,1,1,0,0,0,3,1,56,15,0,48
1285,0,0,1,0,202500,4,4,4,1,1,0,0,0,3,1,56,15,0,42
1286,0,0,1,0,202500,4,4,4,1,1,0,0,0,3,1,56,15,0,26
1287,0,0,1,1,675000,0,1,1,1,1,0,1,0,14,3,44,4,0,9
1288,0,0,1,1,675000,0,1,1,1,1,0,1,0,14,3,44,4,0,9
1289,0,0,1,1,675000,0,1,1,1,1,0,1,0,14,3,44,4,0,20
1290,0,0,1,1,675000,0,1,1,1,1,0,1,0,14,3,44,4,0,9
1291,0,0,1,1,675000,0,1,1,1,1,0,1,0,14,3,44,4,0,15
1292,0,0,1,1,675000,0,1,1,1,1,0,1,0,14,3,44,4,0,28
1293,0,0,1,1,675000,0,1,1,1,1,0,1,0,14,3,44,4,0,33
1294,0,0,1,1,675000,0,1,1,1,1,0,1,0,14,3,44,4,0,28
1295,1,0,1,1,112500,0,4,1,1,1,0,1,0,8,3,50,1,0,22
1296,1,1,1,1,675000,4,1,1,1,1,1,1,0,10,3,45,13,0,54
1297,1,1,1,1,675000,4,1,1,1,1,1,1,0,10,3,45,13,0,14
1298,1,1,1,1,675000,4,1,1,1,1,1,1,0,10,3,45,13,0,14
1299,0,1,1,0,90000,4,4,1,1,1,1,1,0,2,2,52,3,15,40
1300,0,1,1,0,90000,4,4,1,1,1,1,1,0,2,2,52,3,0,9
1301,0,1,1,0,90000,4,4,1,1,1,1,1,0,2,2,52,3,15,20
1302,0,1,1,0,90000,4,4,1,1,1,1,1,0,2,2,52,3,0,3
1303,0,1,1,0,90000,4,4,1,1,1,1,1,0,2,2,52,3,15,41
1304,0,0,0,0,180000,0,4,3,1,1,0,0,0,2,1,28,7,0,7
1305,0,0,0,0,180000,0,4,3,1,1,0,0,0,2,1,28,7,0,6
1306,0,0,0,0,180000,0,4,3,1,1,0,0,0,2,1,28,7,0,32
1307,0,0,0,0,180000,0,4,3,1,1,0,0,0,2,1,28,7,0,42
1308,1,1,1,0,112500,0,4,1,1,1,0,1,0,14,2,42,7,0,10
1309,0,0,0,0,225000,2,1,3,5,1,0,0,0,3,1,29,5,1,13
1310,0,0,0,0,225000,4,1,2,1,1,0,1,0,8,1,36,12,0,28
1311,0,0,0,0,225000,4,1,2,1,1,0,1,0,8,1,36,12,0,44
1312,0,0,0,0,225000,4,1,2,1,1,0,1,0,8,1,36,12,0,5
1313,1,1,1,1,225000,4,4,1,1,1,0,0,0,4,3,38,4,0,11
1314,1,1,1,1,225000,4,4,1,1,1,0,0,0,4,3,38,4,0,11
1315,1,1,1,1,225000,4,4,1,1,1,0,0,0,4,3,38,4,0,10
1316,1,1,1,1,225000,4,4,1,1,1,0,0,0,4,3,38,4,3,33
1317,1,1,1,1,225000,2,1,1,1,1,0,1,0,3,3,35,7,0,11
1318,1,1,1,1,225000,2,1,1,1,1,0,1,0,3,3,35,7,0,37
1319,1,1,1,1,225000,2,1,1,1,1,0,1,0,3,3,35,7,0,11
1320,1,1,1,1,225000,2,1,1,1,1,0,1,0,3,3,35,7,0,11
1321,1,1,1,1,225000,2,1,1,1,1,0,1,0,3,3,35,7,0,36
1322,1,1,0,0,310500,4,1,3,1,1,0,0,0,8,1,28,2,0,14
1323,1,1,0,0,310500,4,1,3,1,1,0,0,0,8,1,28,2,0,13
1324,1,1,0,0,310500,4,1,3,1,1,0,0,0,8,1,28,2,0,24
1325,1,1,0,0,310500,4,1,3,1,1,0,0,0,8,1,28,2,0,13
1326,1,1,0,0,310500,4,1,3,1,1,0,0,0,8,1,28,2,0,14
1327,1,1,0,0,310500,4,1,3,1,1,0,0,0,8,1,28,2,1,26
1328,1,1,0,0,310500,4,1,3,1,1,0,0,0,8,1,28,2,0,13
1329,1,1,0,0,310500,4,1,3,1,1,0,0,0,8,1,28,2,0,16
1330,1,1,0,0,310500,4,1,3,1,1,0,0,0,8,1,28,2,0,14
1331,0,0,1,2,112500,4,1,0,1,1,0,0,0,14,4,30,1,1,38
1332,0,0,1,2,112500,4,1,0,1,1,0,0,0,14,4,30,1,0,6
1333,0,0,1,1,225000,4,1,0,1,1,0,0,0,14,3,30,7,1,34
1334,0,0,1,1,225000,4,1,0,1,1,0,0,0,14,3,30,7,0,44
1335,0,0,1,1,67500,0,1,1,1,1,0,0,0,8,3,35,5,0,29
1336,0,0,1,1,67500,0,1,1,1,1,0,0,0,8,3,35,5,0,7
1337,0,0,1,1,67500,0,1,1,1,1,0,0,0,8,3,35,5,0,9
1338,0,0,1,0,157500,4,4,1,1,1,0,0,0,10,2,51,19,0,36
1339,0,0,1,0,157500,4,4,1,1,1,0,0,0,10,2,51,19,0,49
1340,0,0,1,0,157500,4,4,1,1,1,0,0,0,10,2,51,19,0,49
1341,0,0,1,0,157500,4,4,1,1,1,0,0,0,10,2,51,19,0,36
1342,0,0,1,0,157500,4,4,1,1,1,0,0,0,10,2,51,19,0,6
1343,0,0,0,0,135000,4,4,3,1,1,0,0,0,14,1,53,3,0,10
1344,0,0,0,0,135000,4,2,3,4,1,0,0,0,0,1,32,6,1,32
1345,0,0,0,0,135000,4,2,3,4,1,0,0,0,0,1,32,6,1,33
1346,0,1,1,1,270000,4,4,1,1,1,0,0,0,8,3,40,13,0,54
1347,0,1,1,1,270000,4,4,1,1,1,0,0,0,8,3,40,13,0,56
1348,0,1,1,1,270000,4,4,1,1,1,0,0,0,8,3,40,13,0,25
1349,0,1,1,1,270000,4,4,1,1,1,0,0,0,8,3,40,13,0,47
1350,0,1,1,1,270000,4,4,1,1,1,0,0,0,8,3,40,13,0,54
1351,0,0,1,1,157500,4,4,1,1,1,0,0,0,2,3,43,2,0,57
1352,0,1,1,1,180000,0,1,1,1,1,0,0,1,3,3,33,1,0,5
1353,0,1,1,1,180000,0,1,1,1,1,0,0,1,3,3,33,1,0,8
1354,0,1,1,1,180000,0,1,1,1,1,0,0,1,3,3,33,1,0,9
1355,0,1,1,1,180000,0,1,1,1,1,0,0,1,3,3,33,1,0,12
1356,0,1,1,1,180000,0,1,1,1,1,0,0,1,3,3,33,1,0,12
1357,0,1,1,1,180000,0,1,1,1,1,0,0,1,3,3,33,1,0,6
1358,0,0,1,0,90000,4,1,3,1,1,0,0,1,3,1,42,4,0,37
1359,0,0,1,0,90000,4,1,3,1,1,0,0,1,3,1,42,4,0,7
1360,0,0,1,0,90000,4,1,3,1,1,0,0,1,3,1,42,4,0,15
1361,1,0,1,0,270000,4,4,1,1,1,0,0,0,8,2,47,1,0,3
1362,1,0,1,0,270000,4,4,1,1,1,0,0,0,8,2,47,1,0,3
1363,1,0,1,0,270000,4,4,1,1,1,0,0,0,8,2,47,1,0,3
1364,1,0,1,0,270000,4,4,1,1,1,0,0,0,8,2,47,1,0,4
1365,1,0,1,0,270000,4,4,1,1,1,0,0,0,8,2,47,1,0,4
1366,1,0,1,0,270000,4,4,1,1,1,0,0,0,8,2,47,1,14,27
1367,1,0,1,0,270000,4,4,1,1,1,0,0,0,8,2,47,1,0,2
1368,1,0,1,0,270000,4,4,3,1,1,0,0,0,8,2,47,1,14,21
1369,1,0,1,0,270000,4,4,1,1,1,0,0,0,8,2,47,1,0,3
1370,1,0,1,0,270000,4,4,1,1,1,0,0,0,8,2,47,1,0,3
1371,1,0,1,0,270000,4,4,1,1,1,0,0,0,8,2,47,1,0,3
1372,1,0,1,0,270000,4,4,1,1,1,0,0,0,8,2,47,1,0,2
1373,1,0,1,0,270000,4,4,1,1,1,0,0,0,8,2,47,1,1,13
1374,1,0,1,0,270000,4,4,1,1,1,0,0,0,8,2,47,1,0,2
1375,1,0,1,0,270000,4,4,1,1,1,0,0,0,8,2,47,1,0,2
1376,1,0,1,0,270000,4,4,1,1,1,0,0,0,8,2,47,1,0,3
1377,1,0,1,0,270000,4,4,1,1,1,0,0,0,8,2,47,1,0,26
1378,1,0,1,0,270000,4,4,1,1,1,0,0,0,8,2,47,1,0,33
1379,0,0,1,0,90000,2,1,1,1,1,0,0,0,2,2,49,11,0,30
1380,0,0,1,0,90000,2,1,1,1,1,0,0,0,2,2,49,11,0,44
1381,0,0,1,0,90000,2,1,1,1,1,0,0,0,2,2,49,11,0,19
1382,0,0,1,0,90000,2,1,1,1,1,0,0,0,2,2,49,11,0,12
1383,0,0,1,0,90000,2,1,1,1,1,0,0,0,2,2,49,11,0,12
1384,0,0,1,0,90000,2,1,1,1,1,0,0,0,2,2,49,11,0,30
1385,0,0,1,0,90000,2,1,1,1,1,0,0,0,2,2,49,11,0,12
1386,0,0,1,0,90000,2,1,1,1,1,0,0,0,2,2,49,11,0,42
1387,0,0,1,0,90000,2,1,1,1,1,0,0,0,2,2,49,11,0,30
1388,0,0,1,0,90000,2,1,1,1,1,0,0,0,2,2,49,11,0,44
1389,1,0,1,0,112500,4,4,0,1,1,0,0,0,8,2,41,5,0,12
1390,0,1,1,0,315000,4,4,0,1,1,0,0,0,14,2,39,6,1,7
1391,1,1,0,0,225000,4,4,1,1,1,0,0,0,8,2,55,19,0,24
1392,1,1,0,0,225000,4,4,1,1,1,0,0,0,8,2,55,19,1,51
1393,0,0,1,2,67500,2,2,1,5,1,0,0,0,3,4,37,1,0,3
1394,0,0,1,2,67500,2,2,1,5,1,0,0,0,3,4,37,1,0,20
1395,0,0,1,2,67500,2,2,1,5,1,0,0,0,3,4,37,1,0,9
1396,1,1,0,0,225000,4,4,1,1,1,0,0,0,8,2,55,19,0,9
1397,1,1,0,0,225000,4,4,1,1,1,0,0,0,8,2,55,19,1,37
1398,1,1,0,0,225000,4,4,1,1,1,0,0,0,8,2,55,19,0,8
1399,1,1,0,0,225000,4,4,1,1,1,0,0,0,8,2,55,19,2,12
1400,1,0,1,0,270000,0,4,1,1,1,0,0,0,4,2,51,21,0,21
1401,1,0,1,0,270000,0,4,1,1,1,0,0,0,4,2,51,21,0,39
1402,1,0,1,0,270000,0,4,1,1,1,0,0,0,4,2,51,21,0,43
1403,1,0,1,0,270000,0,4,1,1,1,0,0,0,4,2,51,21,0,56
1404,0,0,1,0,247500,4,1,1,1,1,0,0,1,10,2,61,2,0,22
1405,0,0,1,0,247500,4,1,1,1,1,0,0,1,10,2,61,2,2,5
1406,0,0,1,0,247500,4,1,1,1,1,0,0,1,10,2,61,2,0,32
1407,0,0,1,0,247500,4,1,1,1,1,0,0,1,10,2,61,2,0,16
1408,0,0,1,0,247500,4,1,1,1,1,0,0,1,10,2,61,2,0,12
1409,0,0,1,0,247500,4,1,1,1,1,0,0,1,10,2,61,2,8,13
1410,0,0,1,0,247500,4,1,1,1,1,0,0,1,10,2,61,2,0,8
1411,0,0,1,0,247500,4,1,1,1,1,0,0,1,10,2,61,2,0,11
1412,0,0,1,0,247500,4,1,1,1,1,0,0,1,10,2,61,2,0,4
1413,0,0,1,0,247500,4,1,1,1,1,0,0,1,10,2,61,2,0,5
1414,0,0,1,0,247500,4,1,1,1,1,0,0,1,10,2,61,2,0,8
1415,0,0,1,0,270000,4,4,1,1,1,1,1,0,12,2,55,11,0,54
1416,0,0,1,0,270000,4,4,1,1,1,1,1,0,12,2,55,11,0,45
1417,0,0,1,0,270000,4,4,1,1,1,1,1,0,12,2,55,11,0,5
1418,0,0,1,0,270000,4,4,1,1,1,1,1,0,12,2,55,11,0,19
1419,0,0,1,0,270000,4,4,1,1,1,1,1,0,12,2,55,11,0,54
1420,0,0,1,0,270000,4,4,1,1,1,1,1,0,12,2,55,11,0,61
1421,0,0,1,0,270000,4,4,1,1,1,1,1,0,12,2,55,11,0,45
1422,0,0,1,0,270000,4,4,1,1,1,1,1,0,12,2,55,11,0,29
1423,0,0,1,0,270000,4,4,1,1,1,1,1,0,12,2,55,11,0,53
1424,0,0,1,0,126000,0,1,3,1,1,0,0,0,14,1,52,7,0,51
1425,0,0,1,0,126000,0,1,3,1,1,0,0,0,14,1,52,7,9,5
1426,0,0,1,0,126000,0,1,3,1,1,0,0,0,14,1,52,7,9,5
1427,1,0,1,1,270000,2,4,1,1,1,0,0,0,8,3,47,2,0,29
1428,1,0,1,1,270000,2,4,1,1,1,0,0,0,8,3,47,2,0,51
1429,1,0,1,1,135000,4,4,1,1,1,0,0,0,4,3,27,4,0,6
1430,1,0,1,1,135000,4,4,1,1,1,0,0,0,4,3,27,4,0,12
1431,1,0,1,1,135000,4,4,1,1,1,0,0,0,4,3,27,4,0,19
1432,1,0,1,1,135000,4,4,1,1,1,0,0,0,4,3,27,4,0,6
1433,1,0,1,1,135000,4,4,1,1,1,0,0,0,4,3,27,4,0,2
1434,1,0,1,1,135000,4,4,1,1,1,0,0,0,4,3,27,4,0,5
1435,1,0,1,1,135000,4,4,1,1,1,0,0,0,4,3,27,4,0,3
1436,1,0,1,1,135000,4,4,1,1,1,0,0,0,4,3,27,4,0,6
1437,0,0,1,0,121500,4,4,1,5,1,1,1,0,3,2,37,15,4,20
1438,0,0,1,0,121500,4,4,1,5,1,1,1,0,3,2,37,15,0,48
1439,0,0,1,0,121500,4,4,1,5,1,1,1,0,3,2,37,15,0,6
1440,0,0,1,0,196650,0,4,1,1,1,0,0,0,1,2,59,8,0,17
1441,0,0,1,0,196650,0,4,1,1,1,0,0,0,1,2,59,8,0,20
1442,0,0,1,0,81000,4,4,1,1,1,1,1,0,14,2,53,3,0,9
1443,0,0,1,0,81000,4,4,1,1,1,1,1,0,14,2,53,3,0,8
1444,0,0,1,0,81000,4,4,1,1,1,1,1,0,14,2,53,3,0,10
1445,0,1,0,1,225000,4,1,0,1,1,0,0,0,3,3,32,3,0,30
1446,0,1,0,1,225000,4,1,0,1,1,0,0,0,3,3,32,3,0,38
1447,0,1,0,1,225000,4,1,0,1,1,0,0,0,3,3,32,3,0,18
1448,0,1,0,1,225000,4,1,0,1,1,0,0,0,3,3,32,3,0,27
1449,0,1,0,1,225000,4,1,0,1,1,0,0,0,3,3,32,3,0,15
1450,0,1,0,1,225000,4,1,0,1,1,0,0,0,3,3,32,3,0,21
1451,0,1,1,1,166500,4,1,1,1,1,0,0,0,3,3,33,2,0,10
1452,0,1,1,1,166500,4,1,1,1,1,0,0,0,3,3,33,2,0,9
1453,0,0,1,0,90000,0,4,1,1,1,0,0,0,3,2,23,2,0,8
1454,0,0,1,0,90000,0,4,1,1,1,0,0,0,3,2,23,2,0,5
1455,0,0,1,0,90000,0,4,1,1,1,0,0,0,3,2,23,2,0,4
1456,1,0,1,1,135000,4,4,1,1,1,0,1,1,8,3,29,4,2,14
1457,0,0,1,0,135000,4,4,1,1,1,0,1,1,2,2,33,7,1,44
1458,0,0,1,0,135000,4,4,1,1,1,0,1,1,2,2,33,7,0,11
1459,0,0,1,0,135000,4,4,1,1,1,0,1,1,2,2,33,7,0,11
1460,0,0,1,0,135000,4,4,1,1,1,0,1,1,2,2,33,7,0,47
1461,0,0,1,0,135000,4,4,1,1,1,0,1,1,2,2,33,7,0,4
1462,0,0,1,0,135000,4,4,1,1,1,0,1,1,2,2,33,7,0,17
1463,0,0,1,0,135000,4,4,1,1,1,0,1,1,2,2,33,7,0,33
1464,0,0,1,0,135000,4,4,1,1,1,0,1,1,2,2,33,7,4,29
1465,0,0,1,0,135000,4,4,1,1,1,0,1,1,2,2,33,7,0,45
1466,0,0,1,0,135000,4,4,1,1,1,0,1,1,2,2,33,7,0,47
1467,0,0,1,0,135000,4,4,1,1,1,0,1,1,2,2,33,7,0,47
1468,1,0,1,1,135000,4,4,1,1,1,0,1,1,8,3,29,4,2,9
1469,1,1,1,0,135000,0,4,0,5,1,0,0,0,8,2,30,5,0,15
1470,1,1,1,0,135000,0,4,0,5,1,0,0,0,8,2,30,5,0,19
1471,1,1,1,0,135000,0,4,0,5,1,0,0,0,8,2,30,5,0,17
1472,1,0,1,0,135000,4,4,3,1,1,0,1,0,14,1,30,2,0,4
1473,1,0,1,0,135000,4,4,3,1,1,0,1,0,14,1,30,2,0,20
1474,0,0,1,1,157500,4,4,1,2,1,0,0,0,14,3,44,6,2,8
1475,0,0,1,1,157500,4,4,1,2,1,0,0,0,14,3,44,6,0,36
1476,1,1,1,4,292500,4,4,1,1,1,0,0,0,8,6,39,2,0,24
1477,0,0,1,0,144000,2,4,1,1,1,0,1,0,6,2,50,28,0,23
1478,0,0,1,0,144000,2,4,1,1,1,0,1,0,6,2,50,28,0,17
1479,0,0,1,0,144000,2,4,1,1,1,0,1,0,6,2,50,28,0,23
1480,0,0,1,0,144000,2,4,1,1,1,0,1,0,6,2,50,28,0,31
1481,0,0,1,0,144000,2,4,1,1,1,0,1,0,6,2,50,28,0,11
1482,0,0,1,0,144000,2,4,1,1,1,0,1,0,6,2,50,28,0,18
1483,0,0,1,0,144000,2,4,1,1,1,0,1,0,6,2,50,28,0,16
1484,0,0,1,0,144000,2,4,1,1,1,0,1,0,6,2,50,28,0,19
1485,0,0,1,0,144000,2,4,1,1,1,0,1,0,6,2,50,28,0,19
1486,0,0,1,0,144000,2,4,1,1,1,0,1,0,6,2,50,28,0,30
1487,0,0,1,0,144000,2,4,1,1,1,0,1,0,6,2,50,28,0,24
1488,0,0,0,0,202500,4,1,1,1,1,0,0,1,3,2,53,14,0,34
1489,0,0,0,0,202500,4,1,1,1,1,0,0,1,3,2,53,14,0,25
1490,0,0,0,0,202500,4,1,1,1,1,0,0,1,3,2,53,14,0,24
1491,0,0,0,0,202500,4,1,1,1,1,0,0,1,3,2,53,14,0,8
1492,0,0,0,0,202500,4,1,1,1,1,0,0,1,3,2,53,14,0,25
1493,0,0,0,0,202500,4,1,1,1,1,0,0,1,3,2,53,14,0,25
1494,1,1,1,0,135000,4,4,1,5,1,0,0,0,8,2,36,7,0,9
1495,0,0,1,0,202500,0,4,1,1,1,0,0,0,11,2,58,5,0,60
1496,0,0,1,0,202500,0,4,1,1,1,0,0,0,11,2,58,5,0,46
1497,0,0,1,0,202500,0,4,1,1,1,0,0,0,11,2,58,5,0,43
1498,0,0,1,0,202500,0,4,1,1,1,0,0,0,11,2,58,5,0,60
1499,0,0,1,0,202500,0,4,1,1,1,0,0,0,11,2,58,5,0,19
1500,0,0,1,0,202500,0,4,1,1,1,0,0,0,11,2,58,5,0,9
1501,0,0,1,0,202500,0,4,1,1,1,0,0,0,11,2,58,5,0,24
1502,0,0,1,0,202500,0,4,1,1,1,0,0,0,11,2,58,5,0,8
1503,0,0,1,0,202500,0,4,1,1,1,0,0,0,11,2,58,5,1,24
1504,0,0,1,1,202500,0,4,1,1,1,0,0,0,14,3,40,3,0,5
1505,1,1,1,1,202500,0,4,2,1,1,0,0,0,4,2,33,2,0,28
1506,1,0,1,0,135000,4,4,1,1,1,0,0,0,4,2,50,2,0,7
1507,1,0,1,0,135000,4,4,1,1,1,0,0,0,4,2,50,2,0,6
1508,1,1,1,0,360000,4,2,1,1,1,1,1,0,14,2,28,1,0,16
1509,1,1,1,0,360000,4,2,1,1,1,1,1,0,14,2,28,1,0,28
1510,1,1,1,0,360000,4,2,1,1,1,1,1,0,14,2,28,1,0,31
1511,1,1,1,0,360000,4,2,1,1,1,1,1,0,14,2,28,1,0,28
1512,1,1,1,0,360000,4,2,1,1,1,1,1,0,14,2,28,1,0,31
1513,1,1,1,0,360000,4,2,1,1,1,1,1,0,14,2,28,1,0,6
1514,1,1,1,0,360000,4,2,1,1,1,1,1,0,14,2,28,1,0,15
1515,0,0,1,2,126000,4,1,1,1,1,0,1,1,6,4,35,14,0,14
1516,0,0,1,2,126000,4,1,1,1,1,0,1,1,6,4,35,14,1,12
1517,0,0,1,2,126000,4,1,1,1,1,0,1,1,6,4,35,14,0,14
1518,0,0,1,2,126000,4,1,1,1,1,0,1,1,6,4,35,14,0,13
1519,0,0,0,1,40500,2,4,1,4,1,0,0,0,2,3,36,6,0,7
1520,0,0,0,1,40500,2,4,1,4,1,0,0,0,2,3,36,6,0,9
1521,0,0,0,1,40500,2,4,1,4,1,0,0,0,2,3,36,6,0,21
1522,0,0,0,1,40500,2,4,1,4,1,0,0,0,2,3,36,6,0,6
1523,0,1,1,0,247500,4,2,2,1,1,1,0,0,0,1,54,4,0,19
1524,0,1,1,0,247500,4,2,2,1,1,1,0,0,0,1,54,4,0,12
1525,0,1,1,0,247500,4,2,2,1,1,1,0,0,0,1,54,4,0,12
1526,0,1,1,0,247500,4,2,2,1,1,1,0,0,0,1,54,4,0,5
1527,0,1,1,0,247500,4,2,2,1,1,1,0,0,0,1,54,4,0,5
1528,1,1,1,1,306000,0,4,1,1,1,0,1,0,10,3,53,4,0,8
1529,1,1,1,1,306000,0,4,1,1,1,0,1,0,10,3,53,4,0,22
1530,1,1,1,1,189000,0,4,1,2,1,0,0,0,14,3,47,5,0,41
1531,0,0,1,0,99000,4,4,0,1,1,0,0,0,2,2,42,2,0,10
1532,0,1,1,3,126000,4,1,1,1,1,0,0,0,10,5,42,1,0,14
1533,0,1,1,3,126000,4,1,1,1,1,0,0,0,10,5,42,1,0,6
1534,0,1,1,3,126000,4,1,1,1,1,0,0,0,10,5,42,1,0,8
1535,0,1,1,3,126000,4,1,1,1,1,0,0,0,10,5,42,1,0,46
1536,0,0,1,0,112500,0,4,1,1,1,0,0,0,11,2,59,2,1,23
1537,0,0,1,0,112500,0,4,1,1,1,0,0,0,11,2,59,2,1,10
1538,0,0,1,0,112500,0,4,1,1,1,0,0,0,11,2,59,2,1,16
